SiteID,WeatherSiteName,Elevation,SiteLatitude,SiteLongitude,WindDirection,DewPoint,WindGust,ScreenRelativeHumidity,Pressure,PressureTendency,WindSpeed,Temperature,Visibility,WeatherType,WeatherTypeDescription,DateTime,UDALFileID,UDALYear,UDALMonth,UDALDay
3605,PEMBREY SANDS,3.0,51.713,-4.368,NE,0.4,11,83.0,1005,R,6,3.0,75000,0,Clear night,2025-03-12,1913227,2025,3,12
3844,EXETER AIRPORT,27.0,50.737,-3.405,S,8.6,21,91.0,1000,F,13,10.0,10000,8,Overcast,2024-01-01,713260,2024,1,1
3710,LISCOMBE,348.0,51.087,-3.608,SSW,3.5,16,94.5,1004,R,8,4.3,30000,8,Overcast,2024-01-01,713260,2024,1,1
3710,LISCOMBE,348.0,51.087,-3.608,SW,9.3,33,100.0,988,F,19,9.3,1800,8,Overcast,2024-01-01,713260,2024,1,1
3857,ISLE OF PORTLAND,52.0,50.522,-2.454,SW,6.6,29,81.4,1005,F,19,9.6,16000,12,Light rain,2024-01-01,713260,2024,1,1
3862,BOURNEMOUTH AIRPORT,10.0,50.779,-1.835,W,3.2,18,76.7,1002,R,11,7.0,22000,8,Overcast,2024-01-01,713260,2024,1,1
3803,SCILLY ST MARYS,31.0,49.913,-6.301,WSW,6.2,28,75.7,1005,F,18,10.3,17000,7,Cloudy,2024-01-01,713260,2024,1,1
3522,CREDENHILL,75.0,52.083,-2.800,SSE,4.4,14,78.0,1001,F,3,8.0,30000,8,Overcast,2024-01-01,713260,2024,1,1
3214,WALNEY ISLAND,15.0,54.125,-3.257,SSW,8.1,26,77.1,989,R,15,12.0,15000,8,Overcast,2023-03-24,327044,2023,3,24
3410,LAKE VYRNWY SAWS,360.0,52.757,-3.464,SW,3.8,44,91.9,991,R,28,5.0,7000,8,Overcast,2023-03-24,327044,2023,3,24
3980,MALIN HEAD,20.0,55.366,-7.333,SSW,4.9,NULL,91.9,1009,F,16,6.1,50000,NULL,NULL,2025-01-21,1263793,2025,1,21
3385,DONNA NOOK,8.0,53.473,0.154,SSW,3.6,16,89.3,1012,F,11,5.2,7000,5,Mist,2025-01-21,1263793,2025,1,21
3605,PEMBREY SANDS,3.0,51.713,-4.368,SSE,4.7,11,84.0,1012,F,8,7.2,15000,8,Overcast,2025-01-21,1851693,2025,1,21
3746,BOSCOMBE DOWN,126.0,51.161,-1.754,E,2.9,10,93.1,1010,F,3,3.9,7000,5,Mist,2025-01-21,1851693,2025,1,21
3911,LOUGH FEA,225.0,54.721,-6.814,WSW,13.5,21,91.3,1012,R,11,14.9,5000,12,Light rain,2025-06-13,1432741,2025,6,13
3072,CAIRNWELL,933.0,56.879,-3.420,NULL,4.1,NULL,74.3,NULL,NULL,NULL,8.4,NULL,NULL,NULL,2023-05-12,383861,2023,5,12
3210,ST. BEES HEAD,124.0,54.518,-3.615,NE,9.4,19,69.3,1028,F,15,14.9,55000,1,Sunny day,2023-05-12,383861,2023,5,12
3827,MOUNT BATTEN,50.0,50.354,-4.121,WNW,6.1,10,94.6,1021,R,5,6.9,13000,2,Partly cloudy (night),2023-05-12,383861,2023,5,12
3072,CAIRNWELL,933.0,56.879,-3.420,NNE,6.0,26,100.0,NULL,NULL,17,6.0,NULL,NULL,NULL,2024-07-14,999581,2024,7,14
3204,RONALDSWAY,16.0,54.085,-4.632,SSW,12.9,9,90.0,1011,S,6,14.5,NULL,8,Overcast,2024-07-14,999581,2024,7,14
3136,PRESTWICK RNAS,27.0,55.515,-4.585,WSW,12.9,13,79.7,1010,F,9,16.4,35000,8,Overcast,2024-07-14,999581,2024,7,14
3212,KESWICK,81.0,54.614,-3.157,WNW,11.2,7,96.0,1011,F,3,11.8,NULL,8,Overcast,2024-07-14,999581,2024,7,14
3158,CHARTERHALL,112.0,55.709,-2.383,N,9.2,15,80.2,1012,R,8,12.5,75000,8,Overcast,2024-07-10,982365,2024,7,10
3354,WATNALL,117.0,53.005,-1.250,WSW,11.1,18,76.4,1013,R,11,15.2,75000,8,Overcast,2024-07-10,982365,2024,7,10
3529,THROCKMORTON,35.0,52.148,-2.040,SW,11.2,23,66.4,1013,R,13,17.5,60000,8,Overcast,2024-07-10,982365,2024,7,10
3746,BOSCOMBE DOWN,126.0,51.161,-1.754,WSW,12.1,21,64.1,1012,R,15,19.0,75000,8,Overcast,2024-07-10,982365,2024,7,10
3917,BELFAST INTERNATIONAL AIRPORT,63.0,54.664,-6.224,NNW,12.0,13,98.7,1009,R,5,12.2,16000,12,Light rain,2024-07-10,982365,2024,7,10
3068,LOSSIEMOUTH,6.0,57.712,-3.322,N,10.2,31,91.7,1012,R,17,11.5,5000,12,Light rain,2024-07-10,982365,2024,7,10
3482,MARHAM,21.0,52.651,0.569,WSW,8.9,30,47.7,1012,R,19,20.3,75000,1,Sunny day,2024-07-10,982365,2024,7,10
99081,NORTH WYKE,177.0,50.767,-3.900,W,12.6,22,90.6,1011,R,13,14.1,35000,11,Drizzle,2024-07-10,982365,2024,7,10
3136,PRESTWICK RNAS,27.0,55.515,-4.585,N,13.0,9,81.8,1008,R,5,16.1,26000,12,Light rain,2024-07-10,982365,2024,7,10
3257,LEEMING,32.0,54.296,-1.530,NNW,13.9,5,96.2,1006,F,3,14.5,6000,5,Mist,2024-07-10,982365,2024,7,10
3017,KIRKWALL AIRPORT,26.0,58.954,-2.900,N,2.1,2,89.8,1013,F,0,3.6,75000,0,Clear night,2023-11-16,661501,2023,11,16
3044,ALTNAHARRA SAWS,81.0,58.288,-4.442,N,0.5,7,87.8,1008,F,6,2.3,26000,8,Overcast,2024-03-24,1428180,2024,3,24
3707,CHIVENOR,6.0,51.089,-4.149,E,17.8,14,74.2,1012,F,9,22.6,15000,1,Sunny day,2023-06-10,1031458,2023,6,10
3609,MUMBLES HEAD,32.0,51.565,-3.981,SSE,12.8,19,81.7,1013,R,14,15.9,NULL,NULL,NULL,2023-06-10,1031458,2023,6,10
3809,CULDROSE,78.0,50.085,-5.257,S,15.8,13,93.8,1013,R,6,16.8,6000,5,Mist,2023-06-10,1031458,2023,6,10
3091,ABERDEEN AIRPORT,65.0,57.206,-2.202,SSE,11.9,21,80.0,1017,F,13,15.3,19000,1,Sunny day,2023-06-10,1031458,2023,6,10
3281,FYLINGDALES,262.0,54.362,-0.673,NW,0.1,22,88.4,NULL,NULL,15,1.8,NULL,NULL,NULL,2024-11-19,1776539,2024,11,19
3047,TULLOCH BRIDGE,237.0,56.867,-4.708,NW,-2.5,16,82.4,1006,R,7,-0.2,35000,8,Overcast,2024-11-19,1776539,2024,11,19
3857,ISLE OF PORTLAND,52.0,50.522,-2.454,SE,12.0,7,88.2,1012,F,5,13.9,20000,2,Partly cloudy (night),2024-07-14,999581,2024,7,14
3469,HOLBEACH,3.0,52.873,0.141,N,8.4,24,79.4,1024,R,11,11.8,90,7,Cloudy,2024-02-18,1385507,2024,2,18
3953,VALENTIA OBSERVATORY,25.0,51.933,-10.250,W,10.1,NULL,92.9,1025,R,11,11.2,7000,5,Mist,2024-02-18,1385507,2024,2,18
3684,ANDREWSFIELD,87.0,51.896,0.453,NW,7.9,14,79.4,1025,R,8,11.3,35000,2,Partly cloudy (night),2024-02-18,1385507,2024,2,18
3391,CONINGSBY,6.0,53.094,-0.171,W,11.3,13,98.7,1020,F,8,11.5,4100,12,Light rain,2024-02-18,1385507,2024,2,18
3226,WARCOP,227.0,54.572,-2.413,NW,9.1,15,75.6,1009,R,6,13.3,40000,8,Overcast,2023-07-12,470288,2023,7,12
3031,LOCH GLASCARNOCH,265.0,57.725,-4.896,ESE,12.1,13,67.0,1009,F,9,18.3,75000,1,Sunny day,2024-07-14,999581,2024,7,14
3026,STORNOWAY AIRPORT,15.0,58.214,-6.325,NW,10.2,19,65.4,1005,R,14,16.7,75000,7,Cloudy,2023-07-12,470288,2023,7,12
3809,CULDROSE,78.0,50.085,-5.257,SW,13.8,21,79.8,1015,R,14,17.3,30000,7,Cloudy,2023-07-12,470288,2023,7,12
3080,ABOYNE,140.0,57.077,-2.836,ESE,-1.6,7,97.8,1012,F,2,-1.5,800,6,Fog,2023-12-13,1291483,2023,12,13
3212,KESWICK,81.0,54.614,-3.157,WNW,11.5,18,77.1,1005,R,7,15.5,NULL,8,Overcast,2023-07-12,470288,2023,7,12
3080,ABOYNE,140.0,57.077,-2.836,WSW,10.9,16,71.3,1001,R,10,16.1,75000,8,Overcast,2023-07-12,470288,2023,7,12
3827,MOUNT BATTEN,50.0,50.354,-4.121,SSW,13.8,8,92.5,1017,F,3,15.0,6000,12,Light rain,2024-07-12,1582697,2024,7,12
3144,STRATHALLAN,35.0,56.326,-3.729,ENE,9.1,10,53.6,1017,F,5,18.6,75000,8,Overcast,2024-07-12,1582697,2024,7,12
3044,ALTNAHARRA SAWS,81.0,58.288,-4.442,W,10.4,3,84.0,1020,F,2,13.0,30000,8,Overcast,2024-07-12,1582697,2024,7,12
3044,ALTNAHARRA SAWS,81.0,58.288,-4.442,NW,10.6,14,89.3,1020,S,8,12.3,35000,8,Overcast,2024-07-12,1582697,2024,7,12
3091,ABERDEEN AIRPORT,65.0,57.206,-2.202,N,9.7,19,63.4,1018,F,9,16.6,55000,8,Overcast,2024-07-12,1582697,2024,7,12
3220,CARLISLE,28.0,54.933,-2.963,NULL,8.4,NULL,60.0,1017,F,NULL,16.1,75000,8,Overcast,2024-07-12,1582697,2024,7,12
3410,LAKE VYRNWY SAWS,360.0,52.757,-3.464,N,8.5,14,75.4,1018,F,9,12.7,30000,8,Overcast,2024-07-12,1582697,2024,7,12
3916,BALLYPATRICK FOREST,156.0,55.181,-6.153,N,1.0,21,72.1,1010,R,13,5.6,50000,1,Sunny day,2025-03-12,1913227,2025,3,12
3716,ST-ATHAN,49.0,51.405,-3.440,NW,2.0,10,79.2,1004,F,6,5.3,45000,8,Overcast,2025-03-12,1913227,2025,3,12
3895,JERSEY,84.0,49.208,-2.196,SW,10.1,40,93.6,999,F,23,11.1,6000,12,Light rain,2024-01-01,713260,2024,1,1
3781,KENLEY,170.0,51.303,-0.090,S,5.0,11,83.0,1003,F,7,7.7,22000,12,Light rain,2024-01-01,713260,2024,1,1
3796,LANGDON BAY,117.0,51.133,1.348,WSW,3.1,26,79.3,1003,R,15,6.4,NULL,NULL,NULL,2024-01-01,713260,2024,1,1
3907,MAGILLIGAN,6.0,55.160,-6.949,ESE,3.2,29,87.0,985,F,17,5.2,11000,12,Light rain,2024-01-01,713260,2024,1,1
3911,LOUGH FEA,225.0,54.721,-6.814,SE,1.5,10,90.4,996,R,5,2.9,30000,1,Sunny day,2024-01-01,713260,2024,1,1
3862,BOURNEMOUTH AIRPORT,10.0,50.779,-1.835,S,9.1,31,95.4,998,F,15,9.8,7000,12,Light rain,2024-01-01,713260,2024,1,1
3649,BRIZE NORTON,81.0,51.758,-1.576,S,9.7,21,96.7,988,F,13,10.2,6000,12,Light rain,2024-01-01,713260,2024,1,1
3257,LEEMING,32.0,54.296,-1.530,SW,5.4,26,83.1,989,R,15,8.1,16000,12,Light rain,2023-03-24,327044,2023,3,24
3520,SHOBDON SAWS,99.0,52.242,-2.885,SW,6.5,37,69.6,994,F,18,11.9,35000,7,Cloudy,2023-03-24,327044,2023,3,24
3023,SOUTH UIST RANGE,4.0,57.358,-7.397,SW,6.7,16,92.6,1004,F,11,7.8,25000,12,Light rain,2025-01-21,1263793,2025,1,21
3488,WEYBOURNE,21.0,52.949,1.127,S,2.0,15,95.1,1011,F,10,2.7,3800,5,Mist,2025-01-21,1263793,2025,1,21
3980,MALIN HEAD,20.0,55.366,-7.333,SSW,2.8,NULL,89.9,1009,F,9,4.3,30000,NULL,NULL,2025-01-21,1851693,2025,1,21
3026,STORNOWAY AIRPORT,15.0,58.214,-6.325,SW,2.9,6,95.1,1004,R,5,3.6,200,5,Mist,2025-01-21,1263793,2025,1,21
99060,STONYHURST,115.0,53.850,-2.467,NULL,14.3,NULL,81.0,NULL,NULL,NULL,17.6,NULL,NULL,NULL,2025-06-13,1432741,2025,6,13
3136,PRESTWICK RNAS,27.0,55.515,-4.585,NE,8.3,13,86.0,1028,R,8,10.5,35000,7,Cloudy,2023-05-12,383861,2023,5,12
3257,LEEMING,32.0,54.296,-1.530,N,8.3,21,87.9,1029,R,14,10.2,18000,8,Overcast,2023-05-12,383861,2023,5,12
3414,SHAWBURY,72.0,52.794,-2.663,NNE,9.4,21,69.3,1027,R,14,14.9,40000,3,Partly cloudy (day),2023-05-12,383861,2023,5,12
3134,GLASGOW/BISHOPTON,59.0,55.907,-4.533,NW,12.2,7,72.7,1010,F,6,17.1,55000,8,Overcast,2024-07-14,999581,2024,7,14
3238,ALBEMARLE,146.0,55.020,-1.880,N,11.6,5,96.1,1010,S,0,12.2,3100,5,Mist,2024-07-14,999581,2024,7,14
3210,ST. BEES HEAD,124.0,54.518,-3.615,N,12.0,5,84.3,1011,R,3,14.6,23000,7,Cloudy,2024-07-14,999581,2024,7,14
3257,LEEMING,32.0,54.296,-1.530,NW,10.9,14,94.8,1010,F,7,11.7,6000,12,Light rain,2024-07-14,999581,2024,7,14
3225,SHAP,255.0,54.501,-2.684,SE,12.7,8,97.4,1005,F,1,13.1,2500,12,Light rain,2024-07-10,982365,2024,7,10
3414,SHAWBURY,72.0,52.794,-2.663,WSW,11.3,18,84.8,1014,R,11,13.8,75000,8,Overcast,2024-07-10,982365,2024,7,10
3658,BENSON,57.0,51.620,-1.097,SW,11.7,24,58.6,1012,R,15,20.0,60000,8,Overcast,2024-07-10,982365,2024,7,10
3808,CAMBORNE,87.0,50.218,-5.330,W,11.7,22,72.6,1015,R,14,16.6,60000,7,Cloudy,2024-07-10,982365,2024,7,10
99057,WOBURN,89.0,52.017,-0.600,NULL,12.6,NULL,65.2,NULL,NULL,NULL,19.3,NULL,NULL,NULL,2024-07-10,982365,2024,7,10
3132,WEST FREUGH,11.0,54.859,-4.936,NW,12.2,18,86.0,1011,R,13,14.5,40000,8,Overcast,2024-07-10,982365,2024,7,10
3544,CHURCH LAWFORD,107.0,52.358,-1.330,SW,11.1,17,76.9,1014,R,7,15.1,75000,8,Overcast,2024-07-10,982365,2024,7,10
3034,AULTBEA,11.0,57.859,-5.636,N,9.2,25,77.1,1015,R,14,13.1,30000,8,Overcast,2024-07-10,982365,2024,7,10
3210,ST. BEES HEAD,124.0,54.518,-3.615,NNE,14.4,10,94.3,1007,R,8,15.3,24000,8,Overcast,2024-07-10,982365,2024,7,10
3321,HAWARDEN,10.0,53.174,-2.986,SW,13.5,25,78.8,1007,R,13,17.2,75000,8,Overcast,2024-07-10,982365,2024,7,10
3063,AVIEMORE,228.0,57.206,-3.827,N,1.2,5,96.4,1012,F,1,1.7,45000,8,Overcast,2023-11-16,661501,2023,11,16
3091,ABERDEEN AIRPORT,65.0,57.206,-2.202,NNW,3.9,28,81.2,1006,R,19,6.9,26000,8,Overcast,2024-03-24,1428180,2024,3,24
3808,CAMBORNE,87.0,50.218,-5.330,S,14.3,19,70.9,1012,R,13,19.7,55000,7,Cloudy,2023-06-10,1031458,2023,6,10
3710,LISCOMBE,348.0,51.087,-3.608,ENE,12.6,16,89.4,1012,R,10,14.3,8000,8,Overcast,2023-06-10,1031458,2023,6,10
3872,THORNEY ISLAND,4.0,50.815,-0.923,SSE,14.8,3,84.1,1014,R,2,17.5,8000,5,Mist,2023-06-10,1031458,2023,6,10
3002,BALTASOUND,15.0,60.749,-0.854,S,10.2,25,78.7,1018,F,19,13.8,23000,1,Sunny day,2023-06-10,1031458,2023,6,10
3354,WATNALL,117.0,53.005,-1.250,NNE,-0.5,15,96.5,998,F,7,-0.1,1700,24,Light snow,2024-11-19,1776539,2024,11,19
3100,TIREE,9.0,56.497,-6.887,ENE,-3.1,21,67.3,1005,R,13,2.3,60000,8,Overcast,2024-11-19,1776539,2024,11,19
3907,MAGILLIGAN,6.0,55.160,-6.949,NE,13.0,11,90.7,1010,R,8,14.5,16000,8,Overcast,2024-07-14,999581,2024,7,14
3544,CHURCH LAWFORD,107.0,52.358,-1.330,WSW,10.5,10,96.7,1021,F,6,11.0,5000,12,Light rain,2024-02-18,1385507,2024,2,18
3017,KIRKWALL AIRPORT,26.0,58.954,-2.900,WSW,7.7,31,92.7,1013,R,23,8.8,14000,8,Overcast,2024-02-18,1385507,2024,2,18
3769,CHARLWOOD,67.0,51.150,-0.233,W,11.3,15,84.1,1024,R,7,13.9,75000,8,Overcast,2024-02-18,1385507,2024,2,18
3488,WEYBOURNE,21.0,52.949,1.127,WNW,9.4,28,98.7,1021,R,16,9.6,4800,15,Heavy rain,2024-02-18,1385507,2024,2,18
3305,CAPEL CURIG,216.0,53.093,-3.941,WSW,10.9,30,93.5,1007,F,16,11.9,11000,12,Light rain,2023-07-12,470288,2023,7,12
3068,LOSSIEMOUTH,6.0,57.712,-3.322,NNE,9.9,7,83.6,1011,F,2,12.6,20000,8,Overcast,2024-07-14,999581,2024,7,14
3068,LOSSIEMOUTH,6.0,57.712,-3.322,W,13.2,22,91.9,1003,R,14,14.5,11000,12,Light rain,2023-07-12,470288,2023,7,12
3031,LOCH GLASCARNOCH,265.0,57.725,-4.896,W,11.2,16,96.8,1002,R,11,11.7,4400,12,Light rain,2023-07-12,470288,2023,7,12
3224,SPADEADAM,285.0,55.050,-2.553,NNE,3.6,18,96.5,1003,R,9,4.1,27000,12,Light rain,2023-12-13,1291483,2023,12,13
3257,LEEMING,32.0,54.296,-1.530,SW,10.8,26,64.3,1006,R,18,17.6,50000,8,Overcast,2023-07-12,470288,2023,7,12
3144,STRATHALLAN,35.0,56.326,-3.729,SW,12.5,8,90.7,1006,R,3,14.0,75000,8,Overcast,2023-07-12,470288,2023,7,12
3840,DUNKESWELL AERODROME,252.0,50.860,-3.239,NE,10.9,13,69.7,1016,F,7,16.4,35000,8,Overcast,2024-07-12,1582697,2024,7,12
3212,KESWICK,81.0,54.614,-3.157,N,9.4,7,64.2,1018,F,2,16.1,NULL,8,Overcast,2024-07-12,1582697,2024,7,12
3088,INVERBERVIE,134.0,56.852,-2.264,N,9.1,22,71.1,1019,F,13,14.2,28000,8,Overcast,2024-07-12,1582697,2024,7,12
3088,INVERBERVIE,134.0,56.852,-2.264,ENE,11.4,6,100.0,1018,F,5,11.4,4600,8,Overcast,2024-07-12,1582697,2024,7,12
3155,DRUMALBIN,245.0,55.627,-3.735,NNW,7.3,11,72.2,1020,F,9,12.1,55000,8,Overcast,2024-07-12,1582697,2024,7,12
3275,LOFTUS (SAMOS),158.0,54.563,-0.863,N,9.3,19,89.8,1016,F,11,10.9,30000,8,Overcast,2024-07-12,1582697,2024,7,12
3520,SHOBDON SAWS,99.0,52.242,-2.885,NE,11.3,15,79.4,1017,F,6,14.8,25000,12,Light rain,2024-07-12,1582697,2024,7,12
99081,NORTH WYKE,177.0,50.767,-3.900,N,2.8,23,77.2,1003,F,9,6.5,45000,8,Overcast,2025-03-12,1913227,2025,3,12
3796,LANGDON BAY,117.0,51.133,1.348,NNW,1.3,14,92.4,1001,F,11,2.4,NULL,NULL,NULL,2025-03-12,1913227,2025,3,12
3980,MALIN HEAD,20.0,55.366,-7.333,SW,2.6,NULL,84.4,994,R,20,5.0,45000,2,Partly cloudy (night),2024-01-01,713260,2024,1,1
3853,YEOVILTON,20.0,51.006,-2.640,SW,2.8,17,76.1,1003,R,11,6.7,40000,0,Clear night,2024-01-01,713260,2024,1,1
3853,YEOVILTON,20.0,51.006,-2.640,S,10.1,34,92.9,993,F,18,11.2,10000,12,Light rain,2024-01-01,713260,2024,1,1
99060,STONYHURST,115.0,53.850,-2.467,NULL,3.7,NULL,81.6,NULL,NULL,NULL,6.6,NULL,NULL,NULL,2024-01-01,713260,2024,1,1
99060,STONYHURST,115.0,53.850,-2.467,NULL,3.1,NULL,84.6,NULL,NULL,NULL,5.5,NULL,NULL,NULL,2024-01-01,713260,2024,1,1
3911,LOUGH FEA,225.0,54.721,-6.814,ESE,5.7,23,97.2,979,F,10,6.1,7000,11,Drizzle,2024-01-01,713260,2024,1,1
3743,LARKHILL,132.0,51.201,-1.805,SW,4.8,13,82.4,1004,R,7,7.6,30000,8,Overcast,2024-01-01,713260,2024,1,1
3330,THORNECLIFFE LEEK,298.0,53.128,-1.980,SW,4.9,25,86.5,992,S,15,7.0,14000,12,Light rain,2023-03-24,327044,2023,3,24
3647,LITTLE RISSINGTON (ESAWS),210.0,51.860,-1.692,SW,4.7,25,97.2,996,R,17,5.1,15000,7,Cloudy,2023-03-24,327044,2023,3,24
3044,ALTNAHARRA SAWS,81.0,58.288,-4.442,S,2.9,10,70.5,1005,F,3,7.9,65000,1,Sunny day,2025-01-21,1851693,2025,1,21
3590,WATTISHAM,89.0,52.123,0.961,WSW,1.6,9,97.9,1015,R,6,1.9,100,6,Fog,2025-01-21,1263793,2025,1,21
3746,BOSCOMBE DOWN,126.0,51.161,-1.754,E,2.5,7,97.9,1015,F,3,2.8,4800,5,Mist,2025-01-21,1851693,2025,1,21
3746,BOSCOMBE DOWN,126.0,51.161,-1.754,E,2.6,10,93.9,1010,F,7,3.5,6000,12,Light rain,2025-01-21,1851693,2025,1,21
3008,FAIR ISLE,57.0,59.527,-1.628,SE,11.6,19,92.4,1014,R,14,12.8,9000,5,Mist,2025-06-13,1432741,2025,6,13
3210,ST. BEES HEAD,124.0,54.518,-3.615,NNE,7.4,17,95.3,1026,R,14,8.1,20000,1,Sunny day,2023-05-12,383861,2023,5,12
3321,HAWARDEN,10.0,53.174,-2.986,ENE,8.1,15,77.7,1028,R,8,11.8,55000,0,Clear night,2023-05-12,383861,2023,5,12
3894,GUERNSEY,101.0,49.440,-2.600,N,10.1,NULL,85.8,1023,R,8,12.4,20000,7,Cloudy,2023-05-12,383861,2023,5,12
3204,RONALDSWAY,16.0,54.085,-4.632,W,12.0,5,87.7,1011,R,2,14.0,NULL,8,Overcast,2024-07-14,999581,2024,7,14
3316,CROSBY,9.0,53.497,-3.056,WNW,12.5,16,87.7,1011,F,11,14.5,14000,8,Overcast,2024-07-14,999581,2024,7,14
3240,BOULMER,23.0,55.421,-1.600,NNW,11.1,22,91.8,1010,R,10,12.4,22000,8,Overcast,2024-07-14,999581,2024,7,14
3321,HAWARDEN,10.0,53.174,-2.986,NNW,11.1,10,74.0,1011,F,6,15.7,75000,8,Overcast,2024-07-14,999581,2024,7,14
3292,BRIDLINGTON MRSC,15.0,54.094,-0.174,SSW,15.5,18,92.0,1007,R,11,16.8,NULL,8,Overcast,2024-07-10,982365,2024,7,10
3529,THROCKMORTON,35.0,52.148,-2.040,SSW,13.7,16,92.4,1008,R,10,14.9,45000,3,Partly cloudy (day),2024-07-10,982365,2024,7,10
3743,LARKHILL,132.0,51.201,-1.805,WSW,10.7,11,85.2,1017,R,8,13.1,45000,7,Cloudy,2024-07-10,982365,2024,7,10
3866,ST CATHERINES PT.,16.0,50.577,-1.297,WSW,13.3,28,80.2,1015,R,23,16.7,NULL,NULL,NULL,2024-07-10,982365,2024,7,10
3031,LOCH GLASCARNOCH,265.0,57.725,-4.896,ENE,8.6,18,86.8,1012,F,9,10.7,40000,11,Drizzle,2024-07-10,982365,2024,7,10
3171,LEUCHARS,10.0,56.377,-2.862,NNW,10.9,15,77.4,1010,R,7,14.8,60000,12,Light rain,2024-07-10,982365,2024,7,10
3680,ROTHAMSTED,128.0,51.807,-0.360,NULL,9.8,NULL,59.6,1013,R,NULL,17.7,NULL,NULL,NULL,2024-07-10,982365,2024,7,10
3072,CAIRNWELL,933.0,56.879,-3.420,NNE,4.8,55,100.0,NULL,NULL,46,4.8,NULL,NULL,NULL,2024-07-10,982365,2024,7,10
3240,BOULMER,23.0,55.421,-1.600,NNE,12.1,11,81.2,1008,R,7,15.3,29000,8,Overcast,2024-07-10,982365,2024,7,10
3391,CONINGSBY,6.0,53.094,-0.171,WSW,13.5,24,71.2,1009,R,11,18.8,65000,8,Overcast,2024-07-10,982365,2024,7,10
3105,ISLAY AIRPORT,17.0,55.681,-6.256,S,5.2,17,75.3,1012,F,11,9.3,28000,8,Overcast,2023-11-16,661501,2023,11,16
3155,DRUMALBIN,245.0,55.627,-3.735,NW,2.0,15,60.5,1009,F,8,9.2,45000,3,Partly cloudy (day),2024-03-24,1428180,2024,3,24
3866,ST CATHERINES PT.,16.0,50.577,-1.297,W,13.7,14,79.3,1012,R,9,17.3,NULL,NULL,NULL,2023-06-10,1031458,2023,6,10
3809,CULDROSE,78.0,50.085,-5.257,E,13.9,14,93.1,1010,R,9,15.0,5000,5,Mist,2023-06-10,1031458,2023,6,10
3917,BELFAST INTERNATIONAL AIRPORT,63.0,54.664,-6.224,ESE,13.2,7,60.4,1012,R,5,21.1,19000,8,Overcast,2023-06-10,1031458,2023,6,10
3002,BALTASOUND,15.0,60.749,-0.854,S,9.9,28,81.3,1018,F,21,13.0,22000,1,Sunny day,2023-06-10,1031458,2023,6,10
3414,SHAWBURY,72.0,52.794,-2.663,NNW,0.5,13,97.8,1001,R,8,0.8,10000,8,Overcast,2024-11-19,1776539,2024,11,19
3158,CHARTERHALL,112.0,55.709,-2.383,WNW,-3.0,18,68.9,1002,R,10,2.1,60000,1,Sunny day,2024-11-19,1776539,2024,11,19
99057,WOBURN,89.0,52.017,-0.600,NULL,10.6,NULL,52.7,NULL,NULL,NULL,20.6,NULL,NULL,NULL,2024-07-14,999581,2024,7,14
3680,ROTHAMSTED,128.0,51.807,-0.360,NULL,10.1,NULL,81.2,1024,R,NULL,13.2,NULL,NULL,NULL,2024-02-18,1385507,2024,2,18
3063,AVIEMORE,228.0,57.206,-3.827,SW,6.2,13,72.0,1020,R,3,11.0,55000,1,Sunny day,2024-02-18,1385507,2024,2,18
3827,MOUNT BATTEN,50.0,50.354,-4.121,WNW,8.5,15,91.4,1033,R,10,9.8,10000,8,Overcast,2024-02-18,1385507,2024,2,18
3560,BEDFORD,85.0,52.225,-0.464,W,7.3,11,87.1,1029,R,7,9.3,28000,8,Overcast,2024-02-18,1385507,2024,2,18
3866,ST CATHERINES PT.,16.0,50.577,-1.297,W,12.7,26,83.9,1011,R,17,15.4,NULL,NULL,NULL,2023-07-12,470288,2023,7,12
3132,WEST FREUGH,11.0,54.859,-4.936,SSE,12.2,6,94.9,1011,R,3,13.0,11000,12,Light rain,2024-07-14,999581,2024,7,14
3132,WEST FREUGH,11.0,54.859,-4.936,WNW,9.5,8,95.4,1011,R,6,10.2,16000,0,Clear night,2023-07-12,470288,2023,7,12
3072,CAIRNWELL,933.0,56.879,-3.420,NULL,7.1,NULL,94.7,NULL,NULL,NULL,7.9,NULL,NULL,NULL,2023-07-12,470288,2023,7,12
3281,FYLINGDALES,262.0,54.362,-0.673,NNE,2.6,29,95.2,NULL,NULL,16,3.3,NULL,NULL,NULL,2023-12-13,1291483,2023,12,13
3321,HAWARDEN,10.0,53.174,-2.986,WNW,9.9,21,55.7,1009,R,11,18.9,75000,8,Overcast,2023-07-12,470288,2023,7,12
3214,WALNEY ISLAND,15.0,54.125,-3.257,WSW,11.9,24,83.8,1005,F,15,14.6,NULL,8,Overcast,2023-07-12,470288,2023,7,12
3894,GUERNSEY,101.0,49.440,-2.600,NULL,13.2,NULL,81.8,1016,F,NULL,16.3,NULL,7,Cloudy,2024-07-12,1582697,2024,7,12
3257,LEEMING,32.0,54.296,-1.530,NNE,8.1,17,72.4,1017,F,10,12.9,35000,8,Overcast,2024-07-12,1582697,2024,7,12
3153,DUNDRENNAN,113.0,54.803,-4.008,E,10.2,13,76.6,1019,R,7,14.2,50000,8,Overcast,2024-07-12,1582697,2024,7,12
3153,DUNDRENNAN,113.0,54.803,-4.008,SW,9.1,7,63.3,1017,F,5,16.0,60000,7,Cloudy,2024-07-12,1582697,2024,7,12
