24/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.2,13.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,24/08/2023 21:05,0
25/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,15.5,9.4,4.6,8.2,6,6,6,6,NA,NA,NA,NA,25/08/2023 09:07,0
25/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.1,13.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,25/08/2023 21:05,0
26/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.7,9.9,5.4,8.9,6,6,6,6,NA,NA,NA,NA,26/08/2023 09:07,0
26/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19,12.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,26/08/2023 21:05,0
27/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.6,9.4,7.7,8.4,6,6,6,6,NA,NA,NA,NA,27/08/2023 09:06,0
27/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.8,12.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,27/08/2023 21:05,0
28/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.2,9.8,6.9,7.5,6,6,6,6,NA,NA,NA,NA,28/08/2023 09:08,0
28/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.2,13.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,28/08/2023 21:05,0
29/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,15.9,12.8,10.4,12.5,6,6,6,6,NA,NA,NA,NA,29/08/2023 09:08,0
29/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,17.9,11.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,29/08/2023 21:05,0
30/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,13.7,9.3,6.1,7.9,6,6,6,6,NA,NA,NA,NA,30/08/2023 09:07,0
30/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.6,12.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,30/08/2023 21:05,0
31/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.8,8,3.2,6.4,6,6,6,6,NA,NA,NA,NA,31/08/2023 09:07,0
31/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.2,13.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,31/08/2023 21:03,0
01/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.8,13.2,12.8,14.1,6,6,6,6,NA,NA,NA,NA,01/09/2023 09:08,0
01/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.3,14.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,01/09/2023 21:05,0
02/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.5,14,11.8,13.1,6,6,6,6,NA,NA,NA,NA,02/09/2023 09:07,0
02/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,23.6,15.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,02/09/2023 21:05,0
03/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.5,11.8,6.8,9.9,6,6,6,6,NA,NA,NA,NA,03/09/2023 09:07,0
03/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,25.3,16.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,03/09/2023 21:04,0
04/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,21.4,12,7.5,10.2,6,6,6,6,NA,NA,NA,NA,04/09/2023 09:06,0
04/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,28.4,19.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,04/09/2023 21:05,0
05/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,19.9,12.9,7.6,10.3,6,6,6,6,NA,NA,NA,NA,05/09/2023 09:07,0
05/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,26.4,17.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,05/09/2023 21:05,0
06/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.5,14.3,12.6,13.6,6,6,6,6,NA,NA,NA,NA,06/09/2023 09:08,0
06/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,26.5,15.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,06/09/2023 21:05,0
07/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,20.9,16.4,12.9,15.5,6,6,6,6,NA,NA,NA,NA,07/09/2023 09:07,0
07/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,29.1,18.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,07/09/2023 21:05,0
08/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,20.8,14.2,10.3,12.8,6,6,6,6,NA,NA,NA,NA,08/09/2023 09:08,0
08/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,28.2,20.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,08/09/2023 21:04,0
09/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,25.6,17.9,14.3,16,6,6,6,6,NA,NA,NA,NA,09/09/2023 09:06,0
09/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,30.8,22.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,09/09/2023 21:05,0
10/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,22.8,17,13.6,15.5,6,6,6,6,NA,NA,NA,NA,10/09/2023 09:07,0
10/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,24.9,21.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,10/09/2023 21:05,0
11/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,21.5,17.4,15.9,15.7,6,6,6,6,NA,NA,NA,NA,11/09/2023 09:07,0
11/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,22.3,17.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,11/09/2023 21:05,0
12/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.4,15,14.9,15.8,6,6,6,6,NA,NA,NA,NA,12/09/2023 09:07,0
12/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,15.1,12.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,12/09/2023 21:04,0
13/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.3,9.7,7.4,7.7,6,6,6,6,NA,NA,NA,NA,13/09/2023 09:07,0
13/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.6,13.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,13/09/2023 21:05,0
14/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,13.9,12.9,11.8,12.7,6,6,6,6,NA,NA,NA,NA,14/09/2023 09:08,0
14/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.6,13.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,14/09/2023 21:05,0
15/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.1,12.1,8.2,10.3,6,6,6,6,NA,NA,NA,NA,15/09/2023 09:07,0
15/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,22.7,16.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,15/09/2023 21:05,0
16/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.4,13.6,10.2,12.1,6,6,6,6,NA,NA,NA,NA,16/09/2023 09:07,0
16/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.8,14.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,16/09/2023 21:05,0
17/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.2,14.1,12.8,13.3,6,6,6,6,NA,NA,NA,NA,17/09/2023 09:07,0
17/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,20.7,16.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,17/09/2023 21:04,0
18/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.7,14.7,14.4,15,6,6,6,6,NA,NA,NA,NA,18/09/2023 09:06,0
18/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.6,11.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,18/09/2023 21:05,0
19/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.6,10.6,9.1,9.2,6,6,6,6,NA,NA,NA,NA,19/09/2023 09:07,0
19/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.2,14.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,19/09/2023 21:05,0
20/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.9,15.2,14.4,14.3,6,6,6,6,NA,NA,NA,NA,20/09/2023 09:07,0
20/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.9,13,NA,NA,6,6,NA,NA,NA,NA,NA,NA,20/09/2023 21:05,0
21/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,13.1,8.2,4.7,5.9,6,6,6,6,NA,NA,NA,NA,21/09/2023 09:07,0
21/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,17.9,11.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,21/09/2023 21:04,0
22/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,11.5,6.5,2.1,3.9,6,6,6,6,NA,NA,NA,NA,22/09/2023 09:07,0
22/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,15.7,11.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,22/09/2023 21:04,0
23/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,12.2,8.5,6.6,6.8,6,6,6,6,NA,NA,NA,NA,23/09/2023 09:06,0
23/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.6,10.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,23/09/2023 21:05,0
24/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,15.5,10.4,6.9,8.9,6,6,6,6,NA,NA,NA,NA,24/09/2023 09:07,0
24/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,20.3,15.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,24/09/2023 21:04,0
25/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.9,12.7,11.2,10.9,6,6,6,6,NA,NA,NA,NA,25/09/2023 09:07,0
25/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.6,14,NA,NA,6,6,NA,NA,NA,NA,NA,NA,25/09/2023 21:05,0
26/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14,10.4,5.7,7.7,6,6,6,6,NA,NA,NA,NA,26/09/2023 09:07,0
26/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.3,12.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,26/09/2023 21:05,0
27/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.7,10.6,8.1,9.5,6,6,6,6,NA,NA,NA,NA,27/09/2023 09:07,0
27/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.4,14.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,27/09/2023 21:05,0
28/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.4,13.6,12.6,12.5,6,6,6,6,NA,NA,NA,NA,28/09/2023 09:07,0
28/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.3,14,NA,NA,6,6,NA,NA,NA,NA,NA,NA,28/09/2023 21:05,0
29/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14,11.3,9.2,9.7,6,6,6,6,NA,NA,NA,NA,29/09/2023 09:08,0
29/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19,12,NA,NA,6,6,NA,NA,NA,NA,NA,NA,29/09/2023 21:04,0
30/09/2023 09:00,DCNN,4206,12,1,NCM,556,1011,12.4,8.4,4,6.5,6,6,6,6,NA,NA,NA,NA,30/09/2023 09:06,0
30/09/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.1,11.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,30/09/2023 21:04,0
01/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,18,13.2,11.9,13,6,6,6,6,NA,NA,NA,NA,01/10/2023 09:07,0
01/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.4,16.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,01/10/2023 21:05,0
02/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.5,12.8,11.2,11.3,6,6,6,6,NA,NA,NA,NA,02/10/2023 09:07,0
02/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,17.8,11.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,02/10/2023 21:05,0
03/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,11.9,9.6,8.5,8.9,6,6,6,6,NA,NA,NA,NA,03/10/2023 09:08,0
03/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.6,10.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,03/10/2023 21:05,0
04/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,12.5,10.2,8.2,8.1,6,6,6,6,NA,NA,NA,NA,04/10/2023 09:07,0
04/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.6,12.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,04/10/2023 21:05,0
05/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,13.6,11.7,10.9,11,6,6,6,6,NA,NA,NA,NA,05/10/2023 09:08,0
05/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.8,13.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,05/10/2023 21:05,0
06/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,15.6,13.3,12.6,12.7,6,6,6,6,NA,NA,NA,NA,06/10/2023 09:07,0
06/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,20.2,15.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,06/10/2023 21:04,0
07/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.4,14.1,13,12.7,6,6,6,6,NA,NA,NA,NA,07/10/2023 09:07,0
07/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.3,15.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,07/10/2023 21:04,0
08/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.9,12.3,8.9,10,6,6,6,6,NA,NA,NA,NA,08/10/2023 09:08,0
08/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.8,13.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,08/10/2023 21:05,0
09/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,18.2,14.2,13.3,13.5,6,6,6,6,NA,NA,NA,NA,09/10/2023 09:06,0
09/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,23.3,15.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,09/10/2023 21:04,0
10/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.2,13.3,9.8,11.8,6,6,6,6,NA,NA,NA,NA,10/10/2023 09:07,0
10/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.3,14.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,10/10/2023 21:04,0
11/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17,15.3,14.2,13.7,6,6,6,6,NA,NA,NA,NA,11/10/2023 09:07,0
11/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,17.7,10.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,11/10/2023 21:05,0
12/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,10.3,6.5,3.9,6.2,6,6,6,6,NA,NA,NA,NA,12/10/2023 09:08,0
12/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,13.6,8.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,12/10/2023 21:05,0
13/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.6,11.2,7.3,10.2,6,6,6,6,NA,NA,NA,NA,13/10/2023 09:07,0
13/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,15.6,7.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,13/10/2023 21:05,0
14/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,8.5,6.3,4.7,4.6,6,6,6,6,NA,NA,NA,NA,14/10/2023 09:08,0
14/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,12.5,4.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,14/10/2023 21:05,0
15/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,5.6,2.1,-2.2,-0.4,6,6,6,6,NA,NA,NA,NA,15/10/2023 09:08,0
15/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,11.9,5.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,15/10/2023 21:04,0
16/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,5.9,2.3,-2.1,0.6,6,6,6,6,NA,NA,NA,NA,16/10/2023 09:08,0
16/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,10.9,5.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,16/10/2023 21:04,0
17/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,9.4,5.7,2.1,3.9,6,6,6,6,NA,NA,NA,NA,17/10/2023 09:07,0
17/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,14,9.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,17/10/2023 21:05,0
18/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,11.3,8.9,7.7,7.6,6,6,6,6,NA,NA,NA,NA,18/10/2023 09:07,0
18/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,14.5,11.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,18/10/2023 21:05,0
19/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.5,11.8,11.2,11.5,6,6,6,6,NA,NA,NA,NA,19/10/2023 09:07,0
19/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.5,14.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,19/10/2023 21:05,0
20/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.4,11.9,11.6,11.9,6,6,6,6,NA,NA,NA,NA,20/10/2023 09:09,0
20/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,12,9.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,20/10/2023 21:04,0
21/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,9.6,8.4,8,8.8,6,6,6,6,NA,NA,NA,NA,21/10/2023 09:07,0
21/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,11.2,6.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,21/10/2023 21:04,0
22/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,7.4,4.4,1.1,2.4,6,6,6,6,NA,NA,NA,NA,22/10/2023 09:08,0
22/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,12.7,6.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,22/10/2023 21:06,0
23/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,9.9,4.3,-0.3,1.8,6,6,6,6,NA,NA,NA,NA,23/10/2023 09:09,0
23/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,13,8.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,23/10/2023 21:05,0
24/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,10.7,9.4,9,9.1,6,6,6,6,NA,NA,NA,NA,24/10/2023 09:07,0
24/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,12,6.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,24/10/2023 21:05,0
25/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,7.9,5,0.5,3.1,6,6,6,6,NA,NA,NA,NA,25/10/2023 09:07,0
25/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,12.6,6.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,25/10/2023 22:00,180
26/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,8.8,5.4,2.7,3.6,6,6,6,6,NA,NA,NA,NA,26/10/2023 09:07,0
26/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,12.3,6.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,26/10/2023 21:05,0
27/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,8.3,5.5,1.4,2.4,6,6,6,6,NA,NA,NA,NA,27/10/2023 09:06,0
27/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,10.2,7.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,27/10/2023 21:03,0
28/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,8.5,4.5,0.3,1.7,6,6,6,6,NA,NA,NA,NA,28/10/2023 09:06,0
28/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,14.3,8.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,28/10/2023 21:04,0
29/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,11,8.4,7.2,7.2,6,6,6,6,NA,NA,NA,NA,29/10/2023 09:05,0
29/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,14.1,9.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,29/10/2023 21:04,0
30/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,9.2,7,3.3,4.4,6,6,6,6,NA,NA,NA,NA,30/10/2023 09:06,0
30/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,13,9.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,30/10/2023 21:05,0
31/10/2023 09:00,DCNN,4206,12,1,NCM,556,1011,9.2,8.3,8.1,8.3,6,6,6,6,NA,NA,NA,NA,31/10/2023 09:06,0
31/10/2023 21:00,DCNN,4206,12,1,NCM,556,1011,12,7.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,31/10/2023 21:04,0
01/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,12.3,8.5,3.6,4.9,6,6,6,6,NA,NA,NA,NA,01/11/2023 09:06,0
01/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,13.5,6.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,01/11/2023 21:04,0
02/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,9.7,6.8,4.8,5,6,6,6,6,NA,NA,NA,NA,02/11/2023 09:05,0
02/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,11.5,9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,02/11/2023 21:04,0
03/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,9.4,6.5,4.9,4.7,6,6,6,6,NA,NA,NA,NA,03/11/2023 09:04,0
03/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,12.3,7.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,03/11/2023 21:04,0
04/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,8.1,3.9,0.6,1.6,6,6,6,6,NA,NA,NA,NA,04/11/2023 09:05,0
04/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,7.8,5.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,04/11/2023 21:04,0
05/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,8.1,7.2,5.7,5.6,6,6,6,6,NA,NA,NA,NA,05/11/2023 09:06,0
05/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,11,6.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,05/11/2023 21:03,0
06/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,7,5.1,0.8,1.9,6,6,6,6,NA,NA,NA,NA,06/11/2023 09:05,0
06/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,12.1,7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,06/11/2023 21:04,0
07/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,7.2,4.6,1.4,1.3,6,6,6,6,NA,NA,NA,NA,07/11/2023 09:05,0
07/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,12.1,6.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,07/11/2023 21:05,0
08/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,9.5,5.6,3.4,3.4,6,6,6,6,NA,NA,NA,NA,08/11/2023 09:06,0
08/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,11.3,5.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,08/11/2023 21:04,0
09/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,6.6,5.3,3.3,3.5,6,6,6,6,NA,NA,NA,NA,09/11/2023 09:06,0
09/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,9.5,5.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,09/11/2023 21:04,0
10/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,6.5,3,-1,-0.2,6,6,6,6,NA,NA,NA,NA,10/11/2023 09:05,0
10/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,9.8,3.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,10/11/2023 21:05,0
11/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,4.9,2.1,-1.3,-1.1,6,6,6,6,NA,NA,NA,NA,11/11/2023 09:06,0
11/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,10.7,3.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,11/11/2023 21:04,0
12/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,5.1,1,-4.1,-2.9,6,6,6,6,NA,NA,NA,NA,12/11/2023 09:05,0
12/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,7.8,3.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,12/11/2023 21:04,0
13/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,10.6,7.1,5.6,6.2,6,6,6,6,NA,NA,NA,NA,13/11/2023 09:05,0
13/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,13.2,10.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,13/11/2023 21:04,0
14/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,10.9,8.5,6.1,5.8,6,6,6,6,NA,NA,NA,NA,14/11/2023 09:07,0
14/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,11.4,8.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,14/11/2023 21:04,0
15/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,8.9,7.4,5.3,5.2,6,6,6,6,NA,NA,NA,NA,15/11/2023 09:06,0
15/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,10.5,6.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,15/11/2023 21:07,0
16/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,6.8,2.8,-0.7,0.5,6,6,6,6,NA,NA,NA,NA,16/11/2023 09:05,0
16/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,7.5,4.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,16/11/2023 21:05,0
17/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,5.7,2.5,-1.9,-0.7,6,6,6,6,NA,NA,NA,NA,17/11/2023 09:05,0
17/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,9.7,3.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,17/11/2023 21:04,0
18/11/2023 09:00,DCNN,4206,12,1,NCM,556,1011,10.7,6.3,4.3,4.3,6,6,6,6,NA,NA,NA,NA,18/11/2023 09:06,0
18/11/2023 21:00,DCNN,4206,12,1,NCM,556,1011,13.9,10.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,18/11/2023 21:04,0
